"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"11234","ENSDARG00000060748",136.638702719984,-0.00482976423827913,0.447220207941143,0.000116249833638449,0.991397437885052,0.998145394376049,"tsfm"
"11235","ENSDARG00000060751",886.970198353155,0.18739050958723,0.157327501350495,1.40974096647258,0.235099399031523,0.846654025159967,"TAOK3"
"11236","ENSDARG00000060753",148.802053198728,0.369011164723609,0.402664931484286,0.835219105053795,0.360767698815141,0.895423977739134,"ENSDARG00000060753"
"11237","ENSDARG00000060756",482.80533695391,0.48265101637884,0.320364807621153,2.25765649995463,0.1329551254053,0.770352442208101,"ABHD6"
"11238","ENSDARG00000060758",264.245655420611,0.331461757162498,0.385944820323897,0.728684531042973,0.393309915755716,0.903699121812083,"nphs1"
"11239","ENSDARG00000060766",0.407274835745264,-1.78976417402225,3.0820808009462,0.478241612782147,0.48921987514921,NA,"PXN"
"11240","ENSDARG00000060767",3819.00558872682,-0.0241574348539275,0.096969941062615,0.0619320127421759,0.803467969028066,0.983484217432972,"smg7"
"11241","ENSDARG00000060768",48.1755150819515,-0.454279627941096,0.58364351098181,0.588698391231091,0.442922884577594,NA,"ankib1a"
"11242","ENSDARG00000060771",3253.44365444417,0.0480552061907684,0.12949697944214,0.137661928736918,0.710616524323471,0.976614173327719,"MAP7D3"
"11243","ENSDARG00000060783",25.7187170453858,1.46814785609418,0.8415359909799,2.59942899436875,0.106902224397807,NA,"acap2b"
"11244","ENSDARG00000060785",1825.30174841318,0.156665324832919,0.126584146622131,1.53082571613092,0.215988561769379,0.837475186029236,"pcnx4"
"11245","ENSDARG00000060788",44.1833698683637,-0.289721867417007,0.735214263001826,0.151952483336757,0.696676434715676,NA,"lrrc14b"
"11246","ENSDARG00000060796",2647.72373349239,-0.320180353677824,0.126846771263158,6.35273644537543,0.0117200380102799,0.413420548985502,"slc20a2"
"11247","ENSDARG00000060797",1055.72024784527,-0.29163060682591,0.1619760609484,3.22432807050097,0.07255156568592,0.663419333635763,"pfkmb"
"11248","ENSDARG00000060805",238.638591664853,0.410536205478883,0.331941820912048,1.52500616654336,0.216863480123832,0.837475186029236,"MAP1S"
"11249","ENSDARG00000060808",15.9716358508782,0.731510690658296,1.57774797187487,0.191177475110081,0.661938416845171,NA,"MECOM"
"11250","ENSDARG00000060813",377.182071819195,0.267651133339236,0.228686948177681,1.36583410175965,0.242528934211676,0.853671780651215,"plekha7a"
"11251","ENSDARG00000060829",0,NA,NA,NA,NA,NA,"car15"
"11252","ENSDARG00000060830",18.0212666775033,-0.325049601201657,1.06603192713467,0.0872617649883125,0.767687551138306,NA,"fam83hb"
"11253","ENSDARG00000060835",105.906231361323,0.277036449875859,0.647610024905409,0.182630992055124,0.669121889507734,0.964355950996067,"tecpr2"
"11254","ENSDARG00000060837",745.262725430775,-0.114694488385094,0.193802642363066,0.344735386972246,0.557108537039309,0.95036817984748,"TRPC5"
"11255","ENSDARG00000060838",161.163701202851,0.495600489738997,0.283004640210492,3.04187496009875,0.081142146377391,0.681656515111928,"ENSDARG00000060838"
"11256","ENSDARG00000060841",324.011785978667,-0.0980572653337553,0.242553898704928,0.163221950177928,0.686207304005663,0.968919050007584,"PIK3C2A"
"11257","ENSDARG00000060845",11.5371977605784,-2.5417742896273,1.72402925740463,0.585394829181212,0.444205455346267,NA,"ENSDARG00000060845"
"11258","ENSDARG00000060846",39.4623685990791,-0.108825560508868,1.01839817129764,0.0109770223661343,0.916557295088598,NA,"CABP7"
"11259","ENSDARG00000060847",2128.40940821009,-0.155362205734006,0.0993523071875581,2.43847853166224,0.118391007145802,0.741185562947371,"setd1ba"
"11260","ENSDARG00000060849",822.316111168725,-0.190120200873277,0.112652279790063,2.84696638046884,0.0915465301298979,0.703593062581143,"ENSDARG00000060849"
"11261","ENSDARG00000060853",2372.65893073602,-0.125641833790194,0.129476156432037,0.94110508273522,0.331993804618276,0.888875933751919,"nckap1"
