Phase,BaselineProp,PropMean.t0_UF,PropMean.t1_15HF,PropMean.t2_30HF,PropMean.t3_60HF,PropMean.t4_120HF,PropMean.t5_240HF,Fstatistic,P.Value,FDR,cluster
S,0.008403361344537815,-0,0.009803921568627453,-0,0.010752688172043013,0.04166666666666665,-1.471961680016039e-17,2.0897577803949225,0.06347298815796742,0.19041896447390227,Melanocyte_139
G1,0.9775910364145658,0.9829059829059829,0.9803921568627453,0.9874999999999998,0.9784946236559139,0.9583333333333327,0.9999999999999997,1.0696040366437658,0.3748988663222577,0.5623482994833866,Melanocyte_139
G2M,0.014005602240896359,0.017094017094017096,0.009803921568627453,0.012499999999999999,0.010752688172043017,-1.2266347333466992e-18,8.6736173798840345e-19,0.686440268431518,0.6336703347026302,0.6336703347026302,Melanocyte_139
S,0.011560693641618497,0.01449275362318841,-0,0.02941176470588235,2.503857664561932e-18,-2.4532694666933983e-18,1.7347234759768069e-18,2.856140367440022,0.013921321882458745,0.03830164276887252,PronGlomer_134
G1,0.976878612716763,0.9855072463768118,1.0000000000000002,0.9372549019607842,0.9833333333333332,0.9999999999999996,0.9999999999999996,2.555912820106912,0.02553442851258168,0.03830164276887252,PronGlomer_134
G2M,0.011560693641618497,-0,-0,0.033333333333333326,0.016666666666666663,-4.906538933386797e-18,2.2428122186069146e-18,1.8719251376315464,0.09555144205119463,0.09555144205119463,PronGlomer_134
G2M,0.010869565217391304,-0,-0,-0,-0,-0,0.05,0.44287164813626,0.8187593229550849,0.818759322955085,PronCilPod_39
G1,0.9891304347826086,0.9999999999999999,1,0.9999999999999999,0.9999999999999994,1.0000000000000004,0.9499999999999996,0.4428716481362599,0.818759322955085,0.818759322955085,PronCilPod_39
G1,0.9836065573770492,0.9999999999999999,1,0.9999999999999999,0.9444444444444442,0.9595607235142118,0.9999999999999999,1.1115807283777916,0.3516383052847779,0.3516383052847785,EnteroAnte_1
S,0.01639344262295082,-0,-0,-0,0.05555555555555555,0.040439276485788114,9.813077866773593e-18,1.1115807283777905,0.3516383052847785,0.3516383052847785,EnteroAnte_1
S,0.08333333333333333,0.14285714285714288,0.3333333333333335,0.09999999999999999,-1.6024689053196365e-17,-9.813077866773593e-18,6.9388939039072276e-18,0.5169485283795088,0.7621942077999339,0.834252607220033,Macrophage_123
G1,0.8833333333333333,0.8571428571428572,0.6666666666666667,0.9,0.8888888888888888,0.9999999999999999,0.9999999999999997,0.43147578341043713,0.8245123733097433,0.834252607220033,Macrophage_123
G2M,0.03333333333333333,-0,-0,-0,0.1111111111111111,-0,0,0.4176622573949017,0.834252607220033,0.834252607220033,Macrophage_123
S,0.26973684210526316,0.21590909090909094,0.04166666666666667,0.27272727272727265,0.2883597883597884,0.30952380952380937,0.12499999999999999,0.6404809024822503,0.66881336901197,0.9782609004433956,Lens_96
G1,0.6907894736842105,0.7424242424242424,0.9583333333333336,0.7272727272727271,0.6746031746031745,0.6428571428571425,0.8749999999999994,0.3744743936765098,0.8665079394308541,0.9782609004433956,Lens_96
G2M,0.039473684210526314,0.04166666666666667,-0,-0,0.037037037037037014,0.0476190476190476,-1.1845432837294023e-17,0.1560984058594248,0.9782609004433956,0.9782609004433956,Lens_96
G1,0.953125,1,1.0000000000000002,0.8333333333333333,1.0000000000000004,0.9615384615384612,0.9285714285714286,2.2058162932160648,0.05080642275969688,0.05080642275969695,NeuronGlut_175
S,0.046875,-0,-0,0.16666666666666663,-0,0.03846153846153844,0.07142857142857141,2.2058162932160643,0.05080642275969695,0.05080642275969695,NeuronGlut_175
G1,0.9888888888888889,1,1.0000000000000002,0.9,0.9999999999999999,0.9999999999999999,0.9999999999999997,0.7957550988866242,0.5524758044875011,0.5524758044875014,EnBestOtop_17
S,0.011111111111111112,-0,-0,0.09999999999999999,-0,-9.813077866773593e-18,6.9388939039072276e-18,0.7957550988866238,0.5524758044875014,0.5524758044875014,EnBestOtop_17
S,0.013986013986013986,0.05555555555555556,-0,-0,1.0015430658247728e-17,-0,0,3.3038586585776692,0.005507742999810551,0.005507742999810575,NeuronGlut_163
G1,0.986013986013986,0.9444444444444445,1.0000000000000002,0.9999999999999999,0.9999999999999997,0.9999999999999996,0.9999999999999996,3.303858658577667,0.005507742999810575,0.005507742999810575,NeuronGlut_163
S,0.012422360248447204,0.03703703703703704,0.025641025641025647,-0,-0,-0,0,5.447510752538058,5.127627762487777e-5,5.127627762487793e-5,VasSmooMus_6
G1,0.9875776397515528,0.9629629629629631,0.9743589743589746,0.9999999999999999,1.0000000000000002,0.9999999999999996,0.9999999999999996,5.447510752538056,5.127627762487793e-5,5.127627762487793e-5,VasSmooMus_6
G1,0.9555555555555556,1,0.9999999999999999,0.9999999999999999,1.0000000000000002,0.8712121212121208,0.9999999999999996,0.11272910339647031,0.9896071858558104,0.9896071858558105,NeurGlutmb_174
G2M,0.044444444444444446,-0,-0,-0,-0,0.12878787878787873,-2.943923360032078e-17,0.11272910339647041,0.9896071858558105,0.9896071858558105,NeurGlutmb_174
S,0.014705882352941176,-0,-0,-0,-0,0.016304347826086953,-2.4532694666933983e-18,2.6014460315799135,0.02331110783053135,0.06993332349159405,NeurProbBr_219
G1,0.9558823529411765,0.9999999999999999,1.0000000000000002,0.9999999999999999,0.9999999999999998,0.9468050065876149,0.9999999999999996,1.619518033475172,0.1509386211917592,0.2264079317876388,NeurProbBr_219
G2M,0.029411764705882353,-0,-0,-0,-0,0.03689064558629775,-4.906538933386797e-18,0.8590870806589361,0.507710568018716,0.507710568018716,NeurProbBr_219
